epoch,label,phase,pid,comm,cpu,mem,rss_kb
1783238088.365203000,copy_quarantined_rep1,after,20460,trustd,0.0,0.0,5184
1783238088.365203000,copy_quarantined_rep1,after,20461,trustd,0.0,0.1,8704
1783238088.365203000,copy_quarantined_rep1,after,20462,trustd,0.0,0.0,3344
1783238088.365203000,copy_quarantined_rep1,after,22673,codex,0.0,0.0,2192
1783238088.365203000,copy_quarantined_rep1,after,36402,codex,0.0,0.0,672
1783238088.365203000,copy_quarantined_rep1,after,46907,codex,0.0,0.0,4480
1783238088.365203000,copy_quarantined_rep1,after,67200,codex,0.0,0.0,7744
1783238088.365203000,copy_quarantined_rep1,after,68417,syspolicyd,1.1,0.0,2560
1783238088.365203000,copy_quarantined_rep1,after,88895,trustd,0.0,0.1,17312
1783238088.365203000,copy_quarantined_rep1,after,89129,trustd,2.4,0.1,14928
