epoch,label,phase,pid,comm,cpu,mem,rss_kb
1783227562.593124000,copy_quarantined_rep2,after,22673,codex,0.0,0.0,2208
1783227562.593124000,copy_quarantined_rep2,after,23030,codex,0.0,0.0,5760
1783227562.593124000,copy_quarantined_rep2,after,36402,codex,0.0,0.0,672
1783227562.593124000,copy_quarantined_rep2,after,46907,codex,0.0,0.0,4480
1783227562.593124000,copy_quarantined_rep2,after,50555,syspolicyd,2.6,0.0,2576
1783227562.593124000,copy_quarantined_rep2,after,88895,trustd,0.0,0.1,15008
1783227562.593124000,copy_quarantined_rep2,after,89129,trustd,0.0,0.1,14880
1783227562.593124000,copy_quarantined_rep2,after,97096,codex,0.0,2.2,363584
1783227562.593124000,copy_quarantined_rep2,after,97226,codex,0.0,0.3,48720
1783227562.614323000,project_clean_rep2,before,512,syspolicyd,136.3,1.2,193712
1783227562.614323000,project_clean_rep2,before,909,codex,0.0,0.0,1616
1783227562.614323000,project_clean_rep2,before,4630,codex,0.0,0.0,640
1783227562.614323000,project_clean_rep2,before,20460,trustd,0.0,0.0,8288
1783227562.614323000,project_clean_rep2,before,20461,trustd,0.0,0.1,12224
1783227562.614323000,project_clean_rep2,before,20462,trustd,0.0,0.0,3344
1783227562.614323000,project_clean_rep2,before,22673,codex,0.0,0.0,2208
1783227562.614323000,project_clean_rep2,before,23030,codex,0.0,0.0,5760
1783227562.614323000,project_clean_rep2,before,36402,codex,0.0,0.0,672
1783227562.614323000,project_clean_rep2,before,46907,codex,0.0,0.0,4480
1783227562.614323000,project_clean_rep2,before,50555,syspolicyd,2.6,0.0,2592
1783227562.614323000,project_clean_rep2,before,88895,trustd,0.0,0.1,15008
1783227562.614323000,project_clean_rep2,before,89129,trustd,0.0,0.1,14880
1783227562.614323000,project_clean_rep2,before,97096,codex,0.0,2.2,363584
1783227562.614323000,project_clean_rep2,before,97226,codex,0.0,0.3,48720
1783227563.191206000,project_clean_rep2,after,512,syspolicyd,126.2,0.3,47248
1783227563.191206000,project_clean_rep2,after,909,codex,0.0,0.0,1616
1783227563.191206000,project_clean_rep2,after,4630,codex,0.0,0.0,640
1783227563.191206000,project_clean_rep2,after,20460,trustd,0.0,0.0,8288
1783227563.191206000,project_clean_rep2,after,20461,trustd,0.0,0.1,12224
1783227563.191206000,project_clean_rep2,after,20462,trustd,0.0,0.0,3344
1783227563.191206000,project_clean_rep2,after,22673,codex,0.0,0.0,2208
1783227563.191206000,project_clean_rep2,after,23030,codex,0.0,0.0,5760
1783227563.191206000,project_clean_rep2,after,36402,codex,0.0,0.0,672
1783227563.191206000,project_clean_rep2,after,46907,codex,0.0,0.0,4480
1783227563.191206000,project_clean_rep2,after,50555,syspolicyd,1.5,0.0,2592
1783227563.191206000,project_clean_rep2,after,88895,trustd,0.0,0.1,15008
1783227563.191206000,project_clean_rep2,after,89129,trustd,1.1,0.1,14928
1783227563.191206000,project_clean_rep2,after,97096,codex,0.3,2.2,363584
1783227563.191206000,project_clean_rep2,after,97226,codex,0.0,0.3,48720
1783227563.211761000,project_quarantined_rep2,before,512,syspolicyd,104.4,0.3,47248
1783227563.211761000,project_quarantined_rep2,before,909,codex,0.0,0.0,1616
1783227563.211761000,project_quarantined_rep2,before,4630,codex,0.0,0.0,640
1783227563.211761000,project_quarantined_rep2,before,20460,trustd,0.0,0.0,8288
