epoch,label,phase,pid,comm,cpu,mem,rss_kb
1783238355.915841000,project_clean_rep2,before,97226,codex,0.0,0.3,47776
1783238356.427298000,project_clean_rep2,after,909,codex,0.0,0.0,1616
1783238356.427298000,project_clean_rep2,after,4630,codex,0.0,0.0,640
1783238356.427298000,project_clean_rep2,after,20460,trustd,0.0,0.0,5776
1783238356.427298000,project_clean_rep2,after,20461,trustd,0.0,0.1,9120
1783238356.427298000,project_clean_rep2,after,20462,trustd,0.0,0.0,3344
1783238356.427298000,project_clean_rep2,after,22673,codex,0.0,0.0,2192
1783238356.427298000,project_clean_rep2,after,36402,codex,0.0,0.0,672
1783238356.427298000,project_clean_rep2,after,46907,codex,0.0,0.0,4480
1783238356.427298000,project_clean_rep2,after,67200,codex,0.0,0.0,7744
1783238356.427298000,project_clean_rep2,after,72530,syspolicyd,40.0,0.5,81184
1783238356.427298000,project_clean_rep2,after,72645,syspolicyd,1.2,0.0,2608
1783238356.427298000,project_clean_rep2,after,88895,trustd,0.0,0.1,15344
1783238356.427298000,project_clean_rep2,after,89129,trustd,2.3,0.1,14400
1783238356.427298000,project_clean_rep2,after,97096,codex,0.0,1.7,277296
1783238356.427298000,project_clean_rep2,after,97226,codex,0.0,0.3,47776
1783238356.448690000,project_quarantined_rep2,before,909,codex,0.0,0.0,1616
1783238356.448690000,project_quarantined_rep2,before,4630,codex,0.0,0.0,640
1783238356.448690000,project_quarantined_rep2,before,20460,trustd,0.0,0.0,5776
1783238356.448690000,project_quarantined_rep2,before,20461,trustd,0.0,0.1,9120
1783238356.448690000,project_quarantined_rep2,before,20462,trustd,0.0,0.0,3344
1783238356.448690000,project_quarantined_rep2,before,22673,codex,0.0,0.0,2192
1783238356.448690000,project_quarantined_rep2,before,36402,codex,0.0,0.0,672
1783238356.448690000,project_quarantined_rep2,before,46907,codex,0.0,0.0,4480
1783238356.448690000,project_quarantined_rep2,before,67200,codex,0.0,0.0,7744
1783238356.448690000,project_quarantined_rep2,before,72530,syspolicyd,40.0,0.5,81184
1783238356.448690000,project_quarantined_rep2,before,72645,syspolicyd,1.2,0.0,2608
1783238356.448690000,project_quarantined_rep2,before,88895,trustd,0.0,0.1,15344
1783238356.448690000,project_quarantined_rep2,before,89129,trustd,2.3,0.1,14400
1783238356.448690000,project_quarantined_rep2,before,97096,codex,0.0,1.7,277296
1783238356.448690000,project_quarantined_rep2,before,97226,codex,0.0,0.3,47776
1783238358.205314000,project_quarantined_rep2,after,909,codex,0.0,0.0,1616
1783238358.205314000,project_quarantined_rep2,after,4630,codex,0.0,0.0,640
1783238358.205314000,project_quarantined_rep2,after,20460,trustd,0.0,0.0,5776
1783238358.205314000,project_quarantined_rep2,after,20461,trustd,0.0,0.1,9120
1783238358.205314000,project_quarantined_rep2,after,20462,trustd,0.0,0.0,3344
1783238358.205314000,project_quarantined_rep2,after,22673,codex,0.0,0.0,2192
1783238358.205314000,project_quarantined_rep2,after,36402,codex,0.0,0.0,672
1783238358.205314000,project_quarantined_rep2,after,46907,codex,0.0,0.0,4480
1783238358.205314000,project_quarantined_rep2,after,67200,codex,0.0,0.0,7744
1783238358.205314000,project_quarantined_rep2,after,72530,syspolicyd,80.9,0.5,81248
1783238358.205314000,project_quarantined_rep2,after,72645,syspolicyd,0.0,0.0,2608
1783238358.205314000,project_quarantined_rep2,after,88895,trustd,0.1,0.1,15280
1783238358.205314000,project_quarantined_rep2,after,89129,trustd,0.2,0.1,14368
1783238358.205314000,project_quarantined_rep2,after,97096,codex,0.2,1.6,271984
1783238358.205314000,project_quarantined_rep2,after,97226,codex,0.0,0.3,47424
1783238358.228020000,real_clean_rep3,before,909,codex,0.0,0.0,1616
1783238358.228020000,real_clean_rep3,before,4630,codex,0.0,0.0,640
1783238358.228020000,real_clean_rep3,before,20460,trustd,0.0,0.0,5776
1783238358.228020000,real_clean_rep3,before,20461,trustd,0.0,0.1,9120
1783238358.228020000,real_clean_rep3,before,20462,trustd,0.0,0.0,3344
1783238358.228020000,real_clean_rep3,before,22673,codex,0.0,0.0,2192
1783238358.228020000,real_clean_rep3,before,36402,codex,0.0,0.0,672
1783238358.228020000,real_clean_rep3,before,46907,codex,0.0,0.0,4480
1783238358.228020000,real_clean_rep3,before,67200,codex,0.0,0.0,7744
1783238358.228020000,real_clean_rep3,before,72530,syspolicyd,80.9,0.5,81248
1783238358.228020000,real_clean_rep3,before,72645,syspolicyd,0.0,0.0,2608
1783238358.228020000,real_clean_rep3,before,88895,trustd,0.1,0.1,15280
1783238358.228020000,real_clean_rep3,before,89129,trustd,0.2,0.1,14368
1783238358.228020000,real_clean_rep3,before,97096,codex,0.2,1.6,271984
1783238358.228020000,real_clean_rep3,before,97226,codex,0.0,0.3,47424
1783238358.399368000,real_clean_rep3,after,909,codex,0.0,0.0,1616
